Year,Month,Number,UTME,UTMN,House_dens,Road_Dist,Water_Dist,Dist_Farm,Dist_Forest,TE
2019,8,1023930,346135,4978996,27,0.004613695,0.062468031,0.149975807,0.013215041,15.58790039
2019,7,1023942,527052,5054274,50,0.401610969,0.090878582,0.134072846,0,16.48269922
2019,8,1023951,443835,4973458,34,0.002677547,0.172521587,0.01633003,0.006201191,16.0207998
2019,8,1023955,528407,5048627,50,0.002732023,0.090341259,1.096324653,0.225873483,3.596479981
2019,7,1023957,535567,5050861,38,0.004541164,0.713587721,0.013272513,0.080125189,16.6545
2019,6,1023989,585577,5047142,20,0.284567999,0.078720515,0.107206822,0,19.68390039
2019,7,1024009,432386,4956207,67,0.006042224,0.478573338,2.883152265,0.070960858,18.2645
2019,8,1024027,612955,5043056,8,0.015272023,0.059316262,4.078821212,0.07485613,17.1375
2019,8,1024055,401324,4967063,5,0.664447123,0.020696867,1.357717411,0.020590204,10.75859961
2019,6,1024057,619812,5058154,14,0.056881888,0.141418786,2.083814869,0.018750025,18.9945
2019,6,1024058,585464,5057655,19,0.232228361,0.056017587,0.575658895,0.027348757,10.3945
2019,6,1024059,585464,5057655,19,0.232228361,0.056017587,0.575658895,0.027348757,10.3945
2019,8,1024073,467300,5078833,7,0.002496179,0.007701477,0.747311524,0.088431326,5.138740234
2019,8,1024076,434980,5065544,7,0.054918204,0.035277424,0.506943689,0,17.0485
2019,7,1024090,429107,4945129,40,0.111521272,0.108949751,3.227088325,0.064272384,10.27509961
2019,8,1024109,414089,5084462,16,0.000494941,0.3220483,2.052380834,0,12.12540039
2019,8,1024127,371109,4922208,32,0.007724832,0.067669945,0.012739352,0.027367814,17.31209961
2019,8,1024142,526805,5063177,27,0.007946448,0.13379441,0.213753843,0.006197597,13.2422998
2019,8,1024144,552787,5056339,7,0.00332997,0.045554386,0.137903979,0.013777256,21.66790039
2019,8,1024183,479504,5028746,39,0.001443578,0.260308747,0.05974374,0.011309736,10.1122998
2019,8,1024188,643379,5096706,7,0.072308095,0.048673969,1.031707175,0.010372573,16.0982998
2019,7,1024231,469788,4954868,63,0.003595457,0.121434946,6.185181908,0.044591993,19.9635
2019,7,1024239,466027,4949591,117,0.48294686,0.130248387,2.638063916,0.077747438,10.6415
2019,7,1024241,469201,4946355,99,0.001806079,0.106138556,1.36589285,0.104105936,9.31605957
2019,8,1024246,492285,5067245,11,0.050815952,0.215466539,0.286563295,0,12.6027002
2019,8,1024255,469924,4950016,90,0.001853499,0.210579118,3.075800843,0.175036858,12.0742998
2019,8,1024296,677362,5093422,7,0.058152608,0.082484599,0.846485502,0,10.8465
2019,9,1024307,408819,5077163,16,0.008899562,0.143687797,0.191252179,0.074419988,4.677899902
2019,9,1024310,406348,5077054,16,0.059985382,0.277348464,0.179479397,0.408768525,0.846359985
2019,9,1024321,461638,5080202,8,0.00257955,0.027426182,0.007910237,0.129832254,12.679
2019,6,1024371,309172,4827270,7,0.014387981,0.348179875,3.206199968,0.010943697,18.22059961
2019,6,1024403,578681,5053927,19,0.061780655,0.028607921,0.117264745,0.0248858,14.10259961
2019,8,1024465,475565,4951260,34,0.000915399,0.203635616,5.098624023,0.00955354,18.57219922
2019,7,1024472,574087,5051946,17,0.10618004,0.221180397,0.178375792,0.007421894,15.8207998
2019,9,1024543,486340,5030241,34,0.003176262,0.066584844,0.055581298,0.013490278,13.556
2019,9,1024544,489231,5029960,29,0.006860807,0.048521273,0.289222347,0.033708262,13.7692002
2019,9,1024546,586598,4989812,5,0.225254991,0.072229409,5.503106745,0,15.0392002
2019,7,1024605,588562,5041522,12,0.081267865,0.05084934,0.229642789,0.022216099,11.8577002
2019,7,1024606,588052,5042776,12,0.229871034,0.057886154,0.033057247,0.034872252,16.20890039
2019,9,1024612,506648,5058612,14,0.002024469,0.180712267,0.116763116,0.013202451,14.151
2019,9,1024618,409813,5077508,16,0.200819222,0.092868713,0.001188997,0.336056352,7.251580078
2019,9,1024619,425954,5045585,8,0.001761005,0.019317637,0.044341779,0,12.1732002
2019,10,1024625,518046,5048341,47,0.003832894,0.044590409,0.041210822,0.006405064,13.95390039
2019,9,1024627,516932,5045038,43,0.012029013,0.213853382,0.142982864,0.001470254,13.8302998
2019,7,1024630,561538,5064849,5,0.37226477,0.152877387,0.095660847,0,11.3852998
2019,10,1024631,526605,5037610,35,0.006682184,0.243001743,0.159907435,0.015775922,13.9927002
2019,10,1024632,563995,5027235,4,0.274998453,0.304444181,0,0.05130726,20.23169922
2019,7,1024633,582944,5056998,19,0.024196163,0.054991198,0.046292025,0.035419246,20.48930078
2019,7,1024641,608765,5054869,10,0.067168905,0.06766274,0.254668815,0,15.9447002
2019,10,1024643,604159,5005820,3,0.005150528,0.064490432,4.392312943,0.057390199,18.93190039
2019,7,1024644,575274,5048269,17,0.027688764,0.309891438,0.129476502,0.129464688,17.583
2019,7,1024691,283719,4940245,19,0.090518906,0.10777915,0,0.072518519,16.12809961
2019,10,1024706,604111,5005889,3,0.018025092,0.003439159,4.476341182,0.02152392,18.54219922
2019,10,1024710,395243,5026951,7,0.057104056,0.460756867,0.545133885,0,9.660269531
